Gene	Category	CCK
AP3S2	Other	-0.168990423181567
AP4B1	Other	-0.0735671066228428
AP4E1	Other	-0.135868104163091
AP4M1	Other	0.17026749201796
AP4S1	Other	-0.320353236130113
AP5B1	Other	0.0621724728217192
AP5M1	Other	-0.106560734587723
AP5S1	Other	0.259448570040387
AP5Z1	Other	0.0787087411347556
APAF1	Other	-0.168576178340027
APBA1	Other	-0.0130998428502977
APBA2	Other	0.0476888610064803
APBA3	Other	0.231474925927787
APBB1	Other	0.15497296735102
APBB1IP	Other	0.0737299039155626
APBB2	Other	0.0152421796097171
APBB3	Other	-0.117586764801785
APC	Other	-0.567928855568783
APC2	Other	-0.0822230286440173
APCDD1	Other	0.272811460656516
APCDD1L	Other	0.245871548137818
APCS	Other	0.0398322021819582
APEH	Other	-0.195494778831307
APEX1	Other	-0.0564565999693621
APEX2	Other	-0.0116586148910261
APH1A	Other	-0.0111977813423258
APH1B	Other	-0.0522079030999627
API5	Other	-0.0431780181050327
APIP	Other	-0.00466214485538644
APITD1	Other	-0.0965764960526735
APITD1-CORT	Other	-0.0965764960526735
APLF	Other	-0.0836921477960997
APLN	Other	0.0513014098719111
APLNR	Other	-0.192666207644008
APLP1	Other	-0.0128360960327952
APLP2	Other	0.124619985579154
APMAP	Other	-0.0211134241147851
APOA1	Other	0.012664250013283
APOA1BP	Other	-0.0183712920254739
APOA2	Other	0.0744381285332777
APOA4	Nonessential	0.0662244927638948
APOA5	Other	-0.0574317036206713
APOB	Other	0.0818226401429414
APOBEC1	Nonessential	-0.0396879947237706
APOBEC2	Other	-0.117426880061683
APOBEC3A	Other	-0.0587302237821389
APOBEC3B	Other	-0.213561004696729
APOBEC3C	Other	-0.0433119679348118
APOBEC3D	Other	-0.0668458588077765
APOBEC3F	Other	-0.14634733411302
APOBEC3G	Other	0.129040707388633
APOBEC3H	Other	0.0672591112602015
APOBEC4	Other	0.140793795736452
APOBR	Other	0.0423026421692001
APOC1	Other	-0.174123483335223
APOC2	Other	0.0272521535134518
APOC3	Other	0.0512722953006631
APOC4	Other	0.0729260661883598
APOD	Other	0.0613921433953983
APOE	Other	0.0279768329495243
APOF	Nonessential	0.115222308542233
APOH	Other	-0.050705823316742
APOL1	Other	0.0283300486287562
APOL2	Other	-0.0262176292100566
APOL3	Other	0.0155464382825226
APOL5	Other	0.0707352250291939
APOL6	Other	0.182459910978491
APOLD1	Other	-0.000207202887372526
APOM	Other	-0.00168159376552629
APOO	Other	0.0902208656434633
APOOL	Other	-0.148323972095594
APOPT1	Other	0.132239489463741
APP	Other	-0.0395175769847301
APPBP2	Other	0.0575384534353962
APPL1	Other	0.0525744794466492
APPL2	Other	0.0924378800115849
APRT	Other	-0.070848122764085
APTX	Other	-0.0849160695161526
AQP1	Other	0.0521970813404568
AQP10	Other	-0.294819684275153
AQP11	Other	0.0575696355299778
AQP12B	Other	-0.0866108169505926
AQP2	Other	-0.00657722162274155
AQP3	Other	-0.0426153865461084
AQP4	Other	0.126646080282959
AQP5	Other	0.109986135722361
AQP6	Other	-0.056542178509359
AQP7	Other	-0.357516352593932
AQP8	Nonessential	0.169613936284256
AQP9	Other	-0.0125553772919024
AQR	Essential	-0.229190783825544
AR	Other	0.0641881784999207
ARAF	Other	-0.0401146440444535
ARAP1	Other	0.0799463533395314
ARAP2	Other	0.0159353406160817
ARAP3	Other	0.0254866152643681
ARC	Other	0.160527081221599
ARCN1	Essential	-0.0996886437536986
AREG	Other	0.105749717409435
AREL1	Other	-0.0208987587417809
ARF1	Other	-0.0634440102396008
ARF3	Other	-0.18341506047083
ARF4	Other	-0.357879482372108
ARF5	Other	-0.0246715995565886
ARF6	Other	-0.0508712152372115
ARFGAP1	Other	0.169718905338484
ARFGAP2	Other	-0.133802668449021
ARFGAP3	Other	0.115910248665208
ARFGEF1	Other	-0.0294579233357317
ARFGEF2	Other	0.0534889132284272
ARFIP1	Other	0.14525554746952
ARFIP2	Other	-0.0640472271499908
ARFRP1	Other	-0.200247474043389
ARG1	Other	0.0944157748307284
ARG2	Other	0.0235991136916761
ARGFX	Nonessential	-0.941906625287983
ARGLU1	Other	-0.542410074813547
ARHGAP1	Other	-0.0867027624365349
ARHGAP10	Other	0.247578475477667
ARHGAP11A	Other	-0.281635651767494
ARHGAP11B	Other	-0.271636112091885
ARHGAP12	Other	-0.0441418353455542
ARHGAP15	Other	0.0747896954925126
ARHGAP17	Other	0.0250969273977668
ARHGAP18	Other	0.0589955071551524
ARHGAP19	Other	0.0471563206179959
ARHGAP20	Other	0.0192616037550507
ARHGAP21	Other	-0.0710417694607867
ARHGAP22	Other	0.00641494016140383
ARHGAP23	Other	-0.047595981924088
ARHGAP24	Other	0.014953376404451
ARHGAP25	Other	-0.112939062273035
ARHGAP26	Other	0.19925206424402
ARHGAP27	Other	-0.0844664512637405
ARHGAP28	Other	0.092308490569429
ARHGAP29	Other	-0.0755714973797209
ARHGAP30	Other	-0.0420542392426463
ARHGAP31	Other	-0.146099427301683
ARHGAP32	Other	0.144638834254834
ARHGAP33	Other	0.11826686789535
ARHGAP35	Other	0.167536027378794
ARHGAP36	Other	0.154980373238277
ARHGAP39	Other	0.0558575501776918
ARHGAP4	Other	0.194090771843669
ARHGAP44	Other	0.249978698866454
ARHGAP5	Other	-0.0903067580907056
ARHGAP6	Other	0.159734743831281
ARHGAP8	Other	-0.0171996078189321
ARHGAP9	Other	-0.104321470766139
ARHGDIA	Other	-0.274911661394339
ARHGDIB	Other	0.137518956421358
ARHGDIG	Other	-0.108357275519305
ARHGEF1	Other	0.0268051982390101
ARHGEF10	Other	0.0103862734190199
ARHGEF10L	Other	-0.00258194433809795
ARHGEF11	Other	0.0930209833798443
ARHGEF12	Other	-0.0105617037721398
ARHGEF15	Other	0.0358204002717633
ARHGEF16	Other	-0.0291001620768996
ARHGEF17	Other	0.0266987605395847
ARHGEF18	Other	0.135422799737194
ARHGEF19	Other	-0.068830777130198
ARHGEF2	Other	-0.010561327972837
ARHGEF25	Other	0.249531246135181
ARHGEF26	Other	-0.16041451632897
ARHGEF28	Other	-0.209267233135481
ARHGEF3	Other	-0.0288061715600988
ARHGEF33	Other	0.0317549218018403
ARHGEF35	Other	0.157900608113463
ARHGEF37	Other	0.070340321674252
ARHGEF38	Other	0.021131924794883
ARHGEF39	Other	-0.171766349992175
ARHGEF4	Other	-0.0493303196960501
ARHGEF40	Other	0.0438029843392008
ARHGEF5	Other	-0.0080852278456548
ARHGEF6	Other	0.157747369919206
ARHGEF7	Other	-0.117267048974748
ARHGEF9	Other	0.0524497461851832
ARID1A	Other	-0.043072917315793
ARID1B	Other	0.00988989969674866
ARID2	Other	0.00617893399194642
ARID3A	Other	0.0677373612698515
ARID3B	Other	-0.031271385696925
ARID3C	Other	0.0244861253819075
ARID4A	Other	-0.157922460298235
ARID4B	Other	-0.131349964364145
ARID5A	Other	-0.177171080246083
ARID5B	Other	-0.151781079831321
ARIH1	Other	-0.278143444660385
ARIH2	Other	-0.0679711487507212
ARIH2OS	Other	0.0173622867538335
ARL1	Other	0.203365190053849
ARL10	Other	0.265118468772791
ARL11	Other	0.0746369155823461
ARL13A	Other	0.00616379052658707
ARL13B	Other	-0.356329829986672
ARL14	Other	-0.158881960182479
ARL14EP	Other	0.14279462457859
ARL14EPL	Other	0.0593065750966487
ARL15	Other	0.129474089231338
ARL16	Other	-0.0390830657388992
ARL17A	Other	-0.157779497627595
ARL17B	Other	-0.157779497627595
ARL2	Other	0.126630263972938
ARL2BP	Other	-0.0343147577059577
ARL3	Other	-0.140970404141581
ARL4A	Other	-0.189439553963677
ARL4C	Other	-0.0225111828973493
ARL4D	Other	-0.191828927556822
ARL5A	Other	-0.0502920824666609
ARL5B	Other	0.214224360404528
ARL5C	Other	0.076014273264106
ARL6	Other	0.103705172424384
ARL6IP1	Other	0.137052389006302
ARL6IP4	Other	-0.181425539173168
ARL6IP5	Other	-0.136765412660259
ARL6IP6	Other	-0.102815613430128
ARL8A	Other	0.0773414622109662
ARL8B	Other	0.0789184505993133
ARL9	Other	-0.105529185155359
ARMC1	Other	0.111018462299039
ARMC10	Other	-0.212122293356999
ARMC12	Other	0.0984699640968724
ARMC2	Other	-0.0190391629130619
ARMC3	Other	0.0738580263181307
ARMC4	Other	0.012425122889972
ARMC5	Other	0.00437718067892265
ARMC6	Other	-0.0233390915689655
ARMC7	Other	-0.394936473615249
ARMC8	Other	0.0100004294025888
ARMC9	Other	0.0027191813877574
ARMCX1	Other	0.0291215894336012
ARMCX2	Other	0.036941164244971
ARMCX3	Other	0.0685214524750016
ARMCX5	Other	0.0236900655903682
ARMCX6	Other	-0.0409099404272268
ARMS2	Other	0.207109041215156
ARNT	Other	-0.0961911933865558
ARNT2	Other	0.135824055153351
ARNTL	Other	-0.0146282333821932
ARNTL2	Other	-0.144627507305366
ARPC1A	Other	0.141331009338705
ARPC1B	Other	-0.00677252746204719
ARPC2	Other	-0.0641710456090792
ARPC3	Other	-0.186256613525291
ARPC4	Other	-0.15060102512871
ARPC4-TTLL3	Other	-0.0578684014673273
ARPC5	Other	-0.10206416290277
ARPC5L	Other	0.0908007780813464
ARPIN	Other	0.155243768793287
ARPP19	Other	-0.178626646524542
ARPP21	Other	0.0820606341613757
ARR3	Other	0.0768108099530808
ARRB1	Other	-0.161012245973125
ARRB2	Other	-0.162409591167646
ARRDC1	Other	0.00564111390754047
ARRDC1-AS1	Other	-0.904666655670444
ARRDC2	Other	0.080458430129661
ARRDC3	Other	0.0560487887658086
ARRDC4	Other	0.0926128191860374
ARSA	Other	-0.179885429892063
ARSB	Other	-0.347149795829915
ARSD	Other	0.156740407536648
ARSE	Other	0.00209010062911318
ARSF	Other	0.0122739985011414
ARSG	Other	0.256817954180041
ARSH	Other	0.00249929047161816
ARSI	Other	0.0395436750137528
ARSJ	Other	0.0643265230088752
ARSK	Other	-0.185329320634151
ART1	Nonessential	0.110274229987349
ART3	Other	-0.163159093251267
ART4	Other	-0.0129221600910625
ART5	Other	0.102252984536339
ARTN	Other	0.141567807218481
ARV1	Other	-0.260437632965183
ARVCF	Other	-0.0503720261885379
ARX	Other	0.0920889306326873
AS3MT	Other	0.0255244058928985
ASAH1	Other	0.0497346393574708
ASAH2	Other	0.111731907552869
ASAH2B	Other	-0.156453875723634
ASAP1	Other	-0.0464594887319665
ASAP2	Other	0.0776642419567486
ASAP3	Other	-0.0675307666154793
ASB1	Other	0.282485679351364
ASB10	Other	0.0407071781871603
ASB11	Other	0.294497164295562
ASB12	Other	0.0718106501842388
ASB13	Other	0.25560457711695
ASB14	Other	0.126400841036812
ASB15	Other	0.035903513989092
ASB16	Other	-0.114195513561329
ASB17	Nonessential	-0.0591078884910939
ASB18	Other	0.136617934780224
ASB2	Other	0.24922970655517
ASB3	Other	0.0154389371102373
ASB4	Other	-0.122900199531562
ASB5	Other	-0.00221851711868014
ASB6	Other	-0.189864881701577
ASB7	Other	-0.0319267637717329
ASB8	Other	-0.103971867276899
ASB9	Other	0.0146737177679084
ASCC1	Other	-0.008242023277478
ASCC2	Other	0.147989596458018
ASCC3	Other	-0.329113768872078
ASCL1	Other	0.0833841051151021
ASCL2	Other	0.278821232399396
ASCL3	Other	0.141747118894751
ASCL4	Other	-0.0254349931751431
ASCL5	Other	-0.126039290100393
ASF1A	Other	-0.0678555578050208
ASF1B	Other	-0.298433709432413
ASGR1	Other	0.222373369430308
ASGR2	Other	0.190513144960677
ASH1L	Other	-0.251549651672974
ASH2L	Other	0.139720492679048
ASIC1	Other	0.135867792579559
ASIC2	Other	-0.118386082771103
ASIC3	Other	0.134515710693945
ASIC4	Other	0.0129568453238688
ASIC5	Nonessential	0.263564559348025
ASIP	Other	-0.0812615179996906
ASL	Other	0.0617141448375048
ASMT	Other	0.241270032128835
ASMTL	Other	0.00392719366465732
ASNA1	Other	0.0889275495317829
ASNS	Other	-0.206387970773294
ASNSD1	Other	-0.154994146921606
ASPA	Other	0.132013308373149
ASPDH	Other	0.0989040324664108
ASPG	Other	0.0037088158979864
ASPH	Other	-0.0250135229285022
ASPHD1	Other	-0.00766023579777767
ASPHD2	Other	0.0577764409163589
ASPM	Other	-0.25643423666944
ASPRV1	Other	-0.133927297020596
ASPSCR1	Other	-0.0467183963681745
ASRGL1	Other	-0.0872093651049269
ASS1	Other	-0.0557171738608419
ASTE1	Other	-0.0312238054547019
ASTL	Other	0.0878679665625261
ASTN1	Other	-0.00474922089005494
ASTN2	Other	-0.0529102088609368
ASUN	Other	-0.0163093009370244
ASXL1	Other	-0.0471571018835363
ASXL3	Other	-0.00685647734074357
ASZ1	Nonessential	-0.217487220728716
ATAD1	Other	0.0962705471281513
ATAD2	Other	0.0795235744804436
ATAD2B	Other	0.0757628631842417
ATAD3A	Other	0.260518543839861
ATAD3B	Other	0.134132107341845
ATAD3C	Other	-0.0373114415352126
ATAD5	Other	0.16734138568031
ATAT1	Other	0.0330809533940238
ATCAY	Other	0.00867615973398076
ATE1	Other	-0.0012596977652183
ATF1	Other	-0.138148618394887
ATF2	Other	0.108382435118804
ATF3	Other	-0.0142892483897129
ATF4	Other	-0.310874121400306
ATF5	Other	0.00118392901005534
ATF6	Other	-0.00461577883492716
ATF6B	Other	-0.0358320138798776
ATF7	Other	-0.0223375706106748
ATF7IP	Other	-0.0210669860554435
ATF7IP2	Other	-0.0258253718505738
ATG10	Other	-0.27529406304162
ATG101	Other	-0.294230140840724
ATG12	Other	-0.0925352911578368
ATG13	Other	-0.0410860799465452
ATG14	Other	-0.104394968950273
ATG16L1	Other	0.0201113364343523
ATG16L2	Other	-0.259664383393934
ATG2A	Other	-0.074798887782392
ATG2B	Other	0.111003550307287
ATG3	Other	-0.146253700357507
ATG4A	Other	0.0134796247722577
ATG4B	Other	-0.00565461554446952
ATG4C	Other	-0.0318527712350083
ATG4D	Other	-0.167332044948343
ATG5	Other	0.148232141339925
ATG7	Other	0.126959457665048
ATG9A	Other	0.0616916799437446
ATHL1	Other	0.00445175187260101
ATIC	Other	0.0837512663442478
ATL1	Other	-0.0335415880563973
ATL2	Other	-0.290502861585782
ATL3	Other	-0.0488746571463939
ATM	Other	0.112440705560158
ATMIN	Other	-0.118542233861383
ATN1	Other	-0.218442454015819
ATOH1	Nonessential	-0.0729143162549141
ATOH7	Other	-0.0677193226966826
ATOH8	Other	-0.0816148127552038
ATOX1	Other	0.207045230075355
ATP10A	Other	0.132757442090606
ATP10B	Other	-0.113102335237721
ATP10D	Other	-0.0465593184462435
ATP11A	Other	0.0222188699660062
ATP11AUN	Other	0.019396011511765
ATP11B	Other	0.164742914194352
ATP11C	Other	0.07155107391617
ATP12A	Other	-0.118764214890274
ATP13A1	Other	0.147738925343913
ATP13A2	Other	-0.00588014077320816
ATP13A3	Other	-0.084361828713687
ATP13A4	Other	0.0492971869682271
ATP13A5	Other	0.0427830093059156
ATP1A1	Other	-0.612329641937947
ATP1A2	Other	0.0719905789920792
ATP1A3	Other	0.0236043153160285
ATP1A4	Other	-0.00890767108308279
ATP1B1	Other	0.00339325030872684
ATP1B2	Other	0.0714882038010288
ATP1B3	Other	-0.322285792112736
ATP1B4	Other	-0.499289771121064
ATP2A1	Other	0.0240652780897546
ATP2A2	Other	-0.217277295699207
ATP2A3	Other	0.0683850809892091
ATP2B1	Other	0.0215006879014014
ATP2B2	Other	0.138798992838924
ATP2B3	Other	0.166418269080271
ATP2B4	Other	-0.283334081435852
ATP2C1	Other	-0.0404331879231136
ATP2C2	Other	0.0257159736039181
ATP4A	Other	0.145685473607714
ATP4B	Nonessential	0.0235225518167932
ATP5A1	Other	0.208513157990945
ATP5B	Other	-0.231653625247025
ATP5C1	Other	-0.0933952448759289
ATP5D	Other	-0.00745470882734863
ATP5E	Other	-0.0880255831736102
ATP5F1	Other	-0.097449847378084
ATP5G1	Other	-0.328426557651342
ATP5G2	Other	-0.117478690323623
ATP5G3	Other	-0.0717162948136183
ATP5H	Other	0.0492540421842103
ATP5I	Other	-0.186986354931656
ATP5J	Other	-0.129589280351277
ATP5J2	Other	-0.168789212527325
ATP5J2-PTCD1	Other	0.00296807893672598
ATP5L	Other	-0.285294660341393
ATP5L2	Other	-0.1250013760084
ATP5O	Other	-0.0422193695639076
ATP5S	Other	0.0882492035110184
ATP5SL	Other	0.176881848510826
ATP6AP1	Other	-0.352921985000488
ATP6AP1L	Other	-0.217598097480084
ATP6AP2	Other	-0.261501186742454
ATP6V0A1	Other	-0.0456526895911227
ATP6V0A2	Other	-0.00593608926608137
ATP6V0A4	Other	-0.0143382383032295
ATP6V0B	Other	-0.261336627197302
ATP6V0C	Other	-0.403955326418445
ATP6V0D1	Other	0.127323357967694
ATP6V0D2	Other	0.156252854710423
ATP6V0E1	Other	-0.0382628889549463
ATP6V0E2	Other	-0.0662361426960766
ATP6V1A	Other	-0.0978008456674192
ATP6V1B1	Other	-0.0199052792838302
ATP6V1B2	Other	-0.321834269608509
ATP6V1C1	Other	-0.0255439300581311
ATP6V1C2	Other	-0.0453163475225707
ATP6V1D	Other	-0.292106151201075
ATP6V1E1	Other	0.0376414992023891
ATP6V1E2	Other	0.13234276788295
ATP6V1F	Other	-0.0230134658948145
ATP6V1G1	Other	-0.0569901455988199
ATP6V1G2	Other	0.10325063670964
ATP6V1G3	Nonessential	0.246432877370536
ATP6V1H	Other	0.0615759568865559
ATP7A	Other	-0.0199087373042588
ATP7B	Other	0.0868447066621898
ATP8A1	Other	0.0219375884736175
ATP8A2	Other	-0.0973865034707896
ATP8B1	Other	0.198226805668997
ATP8B2	Other	0.0517176505652496
ATP8B3	Other	0.0680303870720094
ATP8B4	Other	0.192265215612072
ATP9A	Other	-0.0955459434097242
ATP9B	Other	0.0988269380152047
ATPAF1	Other	-0.227284601009864
ATPAF2	Other	-0.156971206814764
ATPIF1	Other	-0.127860092898055
ATR	Other	-0.0856851274418802
ATRAID	Other	0.0881021543549555
ATRIP	Other	0.0170050075078435
ATRN	Other	0.00125834894295472
ATRNL1	Other	0.160413351224045
ATRX	Other	-0.0249223920545273
ATXN1	Other	-0.180632064069707
ATXN10	Other	0.239168107813123
ATXN1L	Other	0.0141149817507086
ATXN2	Other	0.127282425743829
ATXN2L	Other	0.101879815171431
ATXN3	Other	0.0367465734614462
ATXN3L	Other	0.12605307435523
ATXN7	Other	0.058031726953593
ATXN7L1	Other	-0.108337570283094
ATXN7L2	Other	0.089262855017124
ATXN7L3	Other	0.0980279395008359
ATXN7L3B	Other	-0.0831264028953609
AUH	Other	-0.0101689513463849
AUNIP	Other	0.00737972349502625
AUP1	Other	0.0538035236272256
AURKA	Other	-0.116475933058766
AURKAIP1	Other	-0.141018979019876
AURKB	Other	-0.141294477096163
AURKC	Other	-0.0409203673542817
AUTS2	Other	0.120082823674736
AVEN	Other	0.0206411724827555
AVIL	Other	-0.0434566745667491
AVL9	Other	0.0693501232237424
AVP	Other	0.0936393341938105
AVPI1	Other	-0.108614338329862
AVPR1A	Other	0.0266891809902125
AVPR1B	Other	0.0339706007172997
AVPR2	Other	-0.00698877150804466
AWAT1	Nonessential	0.171283551067988
AWAT2	Nonessential	0.0684975231504441
AXDND1	Other	-0.203516677595084
AXIN1	Other	0.235783789029648
AXIN2	Other	-0.151856167590243
AXL	Other	-0.0632831008812163
AZGP1	Other	-0.0452334325585132
AZI2	Other	0.0913995789221528
AZIN1	Other	-0.199166833325486
AZIN2	Other	0.125565094621625
AZU1	Other	0.048497990985795
B2M	Other	0.0576281521667695
B3GALNT1	Other	0.10793097642502
B3GALNT2	Other	-0.736204933675301
B3GALT1	Other	-0.0190422862893675
B3GALT2	Other	-0.0319404043329315
B3GALT4	Other	-0.00540819955096457
B3GALT5	Other	0.151009752571231
B3GALT6	Other	0.0903696377950075
B3GALTL	Other	0.0109570397201036
B3GAT1	Other	0.0151550127517778
B3GAT2	Other	0.164603929885345
B3GAT3	Other	0.200552638502898
B3GNT2	Other	-0.0318482055256492
B3GNT3	Other	-0.0104033648012694
B3GNT4	Other	-0.0517093277272302
B3GNT5	Other	0.0484219858759209
B3GNT6	Nonessential	0.136083500341779
B3GNT7	Other	0.243919970005518
B3GNT8	Other	0.117195893916085
B3GNT9	Other	-0.0867596502918428
B3GNTL1	Other	0.102713685918369
B4GALNT1	Other	-0.0120174038844125
B4GALNT2	Other	0.163859626838448
B4GALNT3	Other	0.0269294061936846
B4GALNT4	Other	0.0938320801466896
B4GALT1	Other	-0.0911862399654473
B4GALT2	Other	-0.0502733053591317
B4GALT3	Other	-0.23200475334384
B4GALT4	Other	0.0333763419190849
B4GALT5	Other	-0.0691324802902512
B4GALT6	Other	-0.0681399692624617
B4GALT7	Other	-0.0956768940855359
B4GAT1	Other	-0.0140507491371935
B9D1	Other	-0.0203109625006441
B9D2	Other	0.00553250223723234
BAALC	Other	0.0828630544023081
BAAT	Other	-0.041130697036294
BABAM1	Other	0.175028764757862
BACE1	Other	-0.147539273739444
BACE2	Other	-0.121793864360237
BACH1	Other	0.0692758766232008
BACH2	Other	0.0732910667449131
BAD	Other	0.0993379758046641
BAG1	Other	0.145752062553393
BAG2	Other	0.112391850186922
BAG3	Other	0.0315514426944407
BAG4	Other	0.0854914687465643
BAG5	Other	-0.118651964853455
BAG6	Other	-0.132873758592677
BAHD1	Other	-0.0511088355782706
BAI1	Other	-0.0383334236844893
BAI2	Other	0.126520769590643
BAI3	Other	0.150375618248506
BAIAP2	Other	-0.130737149716336
BAIAP2L1	Other	0.0971106186514448
BAIAP2L2	Other	-0.071846430053051
BAIAP3	Other	-0.0406829838103225
BAK1	Other	0.296129326828296
BAMBI	Other	-0.0420850094093898
BANF1	Other	-0.262143409550951
BANF2	Nonessential	0.141739209100389
BANK1	Other	0.0644436309741793
BANP	Other	-0.259969730820057
BAP1	Other	-0.261288371857225
BARD1	Other	-0.205238909039979
BARHL1	Nonessential	0.0474546941755391
BARHL2	Other	-0.0385629182063882
BARX1	Other	-7.44207115945805e-05
BARX2	Other	0.0577619060381569
BASP1	Other	0.323848620272138
BATF	Other	0.0712217608454517
BATF2	Other	0.0200504889422331
BATF3	Other	0.190400775430225
BAX	Other	0.0479456516078365
BAZ1A	Other	-0.126719418293945
BAZ1B	Other	-0.216974674188395
BAZ2A	Other	-0.0513548608503791
BAZ2B	Other	0.119804532274174
BBC3	Other	0.213153713736769
BBIP1	Other	-0.0708380358741303
BBOX1	Other	0.184716960022364
BBS1	Other	-0.158887301931368
BBS10	Other	-0.010978510813839
BBS12	Other	0.0597574718742645
BBS2	Other	-0.00987790264365422
BBS4	Other	0.0598146442317044
BBS5	Other	0.0242896468462795
BBS7	Other	0.0583002478769768
BBS9	Other	-0.127756339407659
BBX	Other	-0.0276383603097954
BCAM	Other	-0.103271378634244
BCAN	Other	-0.0774832321511302
BCAP29	Other	-0.0354015886635031
BCAP31	Other	-0.15355637168136
BCAR1	Other	-0.327381137082144
BCAR3	Other	0.002598531956043
BCAS1	Other	0.181585022940301
BCAS2	Other	-0.180220832770085
BCAS3	Other	-0.407273896887297
BCAS4	Other	-0.0441440943533037
BCAT1	Other	0.0738245252631284
BCAT2	Other	-0.027127851214425
BCCIP	Other	0.0864231322689348
BCDIN3D	Other	-0.264891400097848
BCHE	Other	-0.0153533465351101
BCKDHA	Other	0.0972998400070953
BCKDHB	Other	-0.0064553630809763
BCKDK	Other	0.0513778656449978
BCL10	Other	0.0048119599461122
BCL11A	Other	-0.0790358248669701
BCL11B	Other	0.127164473505807
BCL2	Other	0.218648083154479
BCL2A1	Other	-0.244656501180622
BCL2L1	Other	-0.611129104537013
BCL2L10	Other	-0.0587107912796923
BCL2L11	Other	0.166321234714202
BCL2L12	Other	0.0655381493721898
BCL2L13	Other	-0.137709454010157
BCL2L14	Other	0.124801488392153
BCL2L15	Other	0.0748368266046761
BCL2L2	Other	-0.0979066876844715
BCL2L2-PABPN1	Other	-0.0979066876844715
